_time,Pressure,Temperature
2020-01-01T14:40:07.472Z,47,90
2020-01-01T14:40:07.474Z,121,149
2020-01-01T14:40:07.476Z,198,91
2020-01-01T14:40:07.478Z,138,16
2020-01-01T14:40:07.480Z,160,166
2020-01-01T14:40:07.482Z,190,57
2020-01-01T14:40:07.484Z,28,33
2020-01-01T14:40:07.486Z,28,170
2020-01-01T14:40:07.488Z,9,91
2020-01-01T14:40:07.490Z,3,9
2020-01-01T14:40:07.492Z,192,55
2020-01-01T14:40:07.494Z,121,66
2020-01-01T14:40:07.496Z,142,132
2020-01-01T14:40:07.498Z,33,61
2020-01-01T14:40:07.500Z,138,79
2020-01-01T14:40:07.502Z,151,85
2020-01-01T14:40:07.504Z,163,98
2020-01-01T14:40:07.506Z,121,2
2020-01-01T14:40:07.508Z,42,79
2020-01-01T14:40:07.510Z,114,32
2020-01-01T14:40:07.512Z,195,103
2020-01-01T14:40:07.514Z,140,43
2020-01-01T14:40:07.516Z,96,105
2020-01-01T14:40:07.518Z,159,45
2020-01-01T14:40:07.520Z,99,171
2020-01-01T14:40:07.522Z,96,180
2020-01-01T14:40:07.524Z,14,4
2020-01-01T14:40:07.526Z,49,53
2020-01-01T14:40:07.528Z,186,43
2020-01-01T14:40:07.530Z,30,191
2020-01-01T14:40:07.532Z,134,64
2020-01-01T14:40:07.534Z,105,185
2020-01-01T14:40:07.536Z,165,127
2020-01-01T14:40:07.538Z,26,27
2020-01-01T14:40:07.540Z,106,119
2020-01-01T14:40:07.542Z,74,50
2020-01-01T14:40:07.544Z,180,1
2020-01-01T14:40:07.546Z,173,154
2020-01-01T14:40:07.548Z,181,181
2020-01-01T14:40:07.550Z,50,178
2020-01-01T14:40:07.552Z,95,25
2020-01-01T14:40:07.554Z,43,147
2020-01-01T14:40:07.556Z,25,35
2020-01-01T14:40:07.558Z,98,184
2020-01-01T14:40:07.560Z,102,192
2020-01-01T14:40:07.562Z,160,108
2020-01-01T14:40:07.564Z,51,50
2020-01-01T14:40:07.566Z,21,8
2020-01-01T14:40:07.568Z,75,70
2020-01-01T14:40:07.570Z,90,4
2020-01-01T14:40:07.572Z,40,125
2020-01-01T14:40:07.574Z,68,127
2020-01-01T14:40:07.576Z,18,126
2020-01-01T14:40:07.578Z,37,83
2020-01-01T14:40:07.580Z,93,72
2020-01-01T14:40:07.582Z,56,156
2020-01-01T14:40:07.584Z,183,123
2020-01-01T14:40:07.586Z,110,123
2020-01-01T14:40:07.588Z,130,94
2020-01-01T14:40:07.590Z,192,188
2020-01-01T14:40:07.592Z,171,85
2020-01-01T14:40:07.594Z,74,85
2020-01-01T14:40:07.596Z,55,102
2020-01-01T14:40:07.598Z,6,19
2020-01-01T14:40:07.600Z,137,0
2020-01-01T14:40:07.602Z,49,55
2020-01-01T14:40:07.604Z,97,84
2020-01-01T14:40:07.606Z,60,54
2020-01-01T14:40:07.608Z,167,83
2020-01-01T14:40:07.610Z,196,104
2020-01-01T14:40:07.612Z,194,180
2020-01-01T14:40:07.614Z,156,101
2020-01-01T14:40:07.616Z,136,29
2020-01-01T14:40:07.618Z,49,51
2020-01-01T14:40:07.620Z,97,66
2020-01-01T14:40:07.622Z,178,194
2020-01-01T14:40:07.624Z,4,158
2020-01-01T14:40:07.626Z,161,6
2020-01-01T14:40:07.628Z,95,193
2020-01-01T14:40:07.630Z,141,124
2020-01-01T14:40:07.632Z,37,123
2020-01-01T14:40:07.634Z,107,20
2020-01-01T14:40:07.636Z,46,144
2020-01-01T14:40:07.638Z,172,167
2020-01-01T14:40:07.640Z,163,118
2020-01-01T14:40:07.642Z,139,197
2020-01-01T14:40:07.644Z,35,130
2020-01-01T14:40:07.646Z,111,125
2020-01-01T14:40:07.648Z,11,185
2020-01-01T14:40:07.650Z,20,92
2020-01-01T14:40:07.652Z,165,165
2020-01-01T14:40:07.654Z,20,25
2020-01-01T14:40:07.656Z,81,15
2020-01-01T14:40:07.658Z,141,53
2020-01-01T14:40:07.660Z,138,184
2020-01-01T14:40:07.662Z,192,4
2020-01-01T14:40:07.664Z,173,86
2020-01-01T14:40:07.666Z,33,11
2020-01-01T14:40:07.668Z,74,174
2020-01-01T14:40:07.670Z,43,73
2020-01-01T14:40:07.672Z,93,115
2020-01-01T14:40:07.674Z,188,181
2020-01-01T14:40:07.676Z,39,89
2020-01-01T14:40:07.678Z,136,200
2020-01-01T14:40:07.680Z,166,7
2020-01-01T14:40:07.682Z,108,24
2020-01-01T14:40:07.684Z,163,75
2020-01-01T14:40:07.686Z,160,61
2020-01-01T14:40:07.688Z,163,119
2020-01-01T14:40:07.690Z,89,152
2020-01-01T14:40:07.692Z,144,82
2020-01-01T14:40:07.694Z,160,127
2020-01-01T14:40:07.696Z,7,96
2020-01-01T14:40:07.698Z,181,190
2020-01-01T14:40:07.700Z,11,173
2020-01-01T14:40:07.702Z,134,107
2020-01-01T14:40:07.704Z,0,149
2020-01-01T14:40:07.706Z,43,26
2020-01-01T14:40:07.708Z,73,95
2020-01-01T14:40:07.710Z,148,88
2020-01-01T14:40:07.712Z,13,172
2020-01-01T14:40:07.714Z,159,91
2020-01-01T14:40:07.716Z,134,116
2020-01-01T14:40:07.718Z,47,40
2020-01-01T14:40:07.720Z,183,176
2020-01-01T14:40:07.722Z,51,93
2020-01-01T14:40:07.724Z,45,170
2020-01-01T14:40:07.726Z,195,75
2020-01-01T14:40:07.728Z,84,85
2020-01-01T14:40:07.730Z,31,77
2020-01-01T14:40:07.732Z,121,162
2020-01-01T14:40:07.734Z,171,39
2020-01-01T14:40:07.736Z,145,141
2020-01-01T14:40:07.738Z,182,69
2020-01-01T14:40:07.740Z,169,145
2020-01-01T14:40:07.742Z,126,106
2020-01-01T14:40:07.744Z,8,196
2020-01-01T14:40:07.746Z,92,178
2020-01-01T14:40:07.748Z,46,186
2020-01-01T14:40:07.750Z,160,184
2020-01-01T14:40:07.752Z,118,65
2020-01-01T14:40:07.754Z,36,115
2020-01-01T14:40:07.756Z,1,100
2020-01-01T14:40:07.758Z,198,185
2020-01-01T14:40:07.760Z,164,192
2020-01-01T14:40:07.762Z,174,153
2020-01-01T14:40:07.764Z,78,181
2020-01-01T14:40:07.766Z,139,43
2020-01-01T14:40:07.768Z,196,32
2020-01-01T14:40:07.770Z,83,175
2020-01-01T14:40:07.772Z,171,31
2020-01-01T14:40:07.774Z,164,145
2020-01-01T14:40:07.776Z,90,106
2020-01-01T14:40:07.778Z,192,91
2020-01-01T14:40:07.780Z,121,140
2020-01-01T14:40:07.782Z,12,60
2020-01-01T14:40:07.784Z,165,16
2020-01-01T14:40:07.786Z,36,40
2020-01-01T14:40:07.788Z,41,129
2020-01-01T14:40:07.790Z,100,200
2020-01-01T14:40:07.792Z,92,92
2020-01-01T14:40:07.794Z,169,185
2020-01-01T14:40:07.796Z,199,186
2020-01-01T14:40:07.798Z,88,33
2020-01-01T14:40:07.800Z,11,186
2020-01-01T14:40:07.802Z,200,67
2020-01-01T14:40:07.804Z,39,185
2020-01-01T14:40:07.806Z,9,142
2020-01-01T14:40:07.808Z,135,72
2020-01-01T14:40:07.810Z,1,175
2020-01-01T14:40:07.812Z,29,184
2020-01-01T14:40:07.814Z,196,200
2020-01-01T14:40:07.816Z,79,58
2020-01-01T14:40:07.818Z,56,195
2020-01-01T14:40:07.820Z,41,58
2020-01-01T14:40:07.822Z,185,187
2020-01-01T14:40:07.824Z,199,25
2020-01-01T14:40:07.826Z,139,146
2020-01-01T14:40:07.828Z,11,83
2020-01-01T14:40:07.830Z,2,90
2020-01-01T14:40:07.832Z,198,20
2020-01-01T14:40:07.834Z,111,9
2020-01-01T14:40:07.836Z,93,10
2020-01-01T14:40:07.838Z,148,176
2020-01-01T14:40:07.840Z,82,199
2020-01-01T14:40:07.842Z,173,188
2020-01-01T14:40:07.844Z,65,41
2020-01-01T14:40:07.846Z,20,108
2020-01-01T14:40:07.848Z,10,98
2020-01-01T14:40:07.850Z,59,107
2020-01-01T14:40:07.852Z,128,34
2020-01-01T14:40:07.854Z,152,165
2020-01-01T14:40:07.856Z,92,149
2020-01-01T14:40:07.858Z,36,111
2020-01-01T14:40:07.860Z,122,105
2020-01-01T14:40:07.862Z,111,152
2020-01-01T14:40:07.864Z,141,51
2020-01-01T14:40:07.866Z,48,103
2020-01-01T14:40:07.868Z,77,37
2020-01-01T14:40:07.870Z,58,109
2020-01-01T14:40:07.872Z,4,195
2020-01-01T14:40:07.874Z,104,106
2020-01-01T14:40:07.876Z,39,33
2020-01-01T14:40:07.878Z,94,147
2020-01-01T14:40:07.880Z,73,136
2020-01-01T14:40:07.882Z,33,155
2020-01-01T14:40:07.884Z,198,152
2020-01-01T14:40:07.886Z,86,29
2020-01-01T14:40:07.888Z,156,57
2020-01-01T14:40:07.890Z,178,6
2020-01-01T14:40:07.892Z,31,8
2020-01-01T14:40:07.894Z,0,197
2020-01-01T14:40:07.896Z,105,163
2020-01-01T14:40:07.898Z,122,175
2020-01-01T14:40:07.900Z,78,36
2020-01-01T14:40:07.902Z,69,44
2020-01-01T14:40:07.904Z,146,159
2020-01-01T14:40:07.906Z,193,59
2020-01-01T14:40:07.908Z,110,104
2020-01-01T14:40:07.910Z,158,192
2020-01-01T14:40:07.912Z,52,50
2020-01-01T14:40:07.914Z,79,174
2020-01-01T14:40:07.916Z,128,151
2020-01-01T14:40:07.918Z,80,131
2020-01-01T14:40:07.920Z,186,199
2020-01-01T14:40:07.922Z,83,11
2020-01-01T14:40:07.924Z,31,178
2020-01-01T14:40:07.926Z,16,70
2020-01-01T14:40:07.928Z,170,72
2020-01-01T14:40:07.930Z,96,155
2020-01-01T14:40:07.932Z,158,122
2020-01-01T14:40:07.934Z,52,4
2020-01-01T14:40:07.936Z,102,135
2020-01-01T14:40:07.938Z,75,21
2020-01-01T14:40:07.940Z,160,121
2020-01-01T14:40:07.942Z,120,94
2020-01-01T14:40:07.944Z,10,68
2020-01-01T14:40:07.946Z,64,195
2020-01-01T14:40:07.948Z,55,187
2020-01-01T14:40:07.950Z,161,194
2020-01-01T14:40:07.952Z,194,5
2020-01-01T14:40:07.954Z,173,136
2020-01-01T14:40:07.956Z,175,1
2020-01-01T14:40:07.958Z,113,21
2020-01-01T14:40:07.960Z,168,7
2020-01-01T14:40:07.962Z,147,37
2020-01-01T14:40:07.964Z,178,195
2020-01-01T14:40:07.966Z,98,131
2020-01-01T14:40:07.968Z,178,58
2020-01-01T14:40:07.970Z,198,148
2020-01-01T14:40:07.972Z,98,91
2020-01-01T14:40:07.974Z,124,138
2020-01-01T14:40:07.976Z,169,177
2020-01-01T14:40:07.978Z,61,177
2020-01-01T14:40:07.980Z,83,28
2020-01-01T14:40:07.982Z,143,161
2020-01-01T14:40:07.984Z,41,24
2020-01-01T14:40:07.986Z,195,89
2020-01-01T14:40:07.988Z,0,15
2020-01-01T14:40:07.990Z,164,31
2020-01-01T14:40:07.992Z,144,21
2020-01-01T14:40:07.994Z,122,23
2020-01-01T14:40:07.996Z,67,100
2020-01-01T14:40:07.998Z,110,144
2020-01-01T14:40:08Z,77,169
2020-01-01T14:40:08.002Z,109,152
2020-01-01T14:40:08.004Z,149,106
2020-01-01T14:40:08.006Z,196,81
2020-01-01T14:40:08.008Z,187,57
2020-01-01T14:40:08.010Z,52,95
2020-01-01T14:40:08.012Z,160,83
2020-01-01T14:40:08.014Z,187,36
2020-01-01T14:40:08.016Z,92,77
2020-01-01T14:40:08.018Z,60,23
2020-01-01T14:40:08.020Z,10,114
2020-01-01T14:40:08.022Z,68,161
2020-01-01T14:40:08.024Z,125,155
2020-01-01T14:40:08.026Z,116,147
2020-01-01T14:40:08.028Z,55,139
2020-01-01T14:40:08.030Z,41,183
2020-01-01T14:40:08.032Z,186,29
2020-01-01T14:40:08.034Z,55,16
2020-01-01T14:40:08.036Z,122,104
2020-01-01T14:40:08.038Z,131,10
2020-01-01T14:40:08.040Z,96,91
2020-01-01T14:40:08.042Z,191,107
2020-01-01T14:40:08.044Z,118,14
2020-01-01T14:40:08.046Z,115,159
2020-01-01T14:40:08.048Z,179,18
2020-01-01T14:40:08.050Z,195,92
2020-01-01T14:40:08.052Z,28,154
2020-01-01T14:40:08.054Z,119,85
2020-01-01T14:40:08.056Z,43,121
2020-01-01T14:40:08.058Z,138,24
2020-01-01T14:40:08.060Z,39,88
2020-01-01T14:40:08.062Z,45,158
2020-01-01T14:40:08.064Z,90,45
2020-01-01T14:40:08.066Z,46,190
2020-01-01T14:40:08.068Z,33,113
2020-01-01T14:40:08.070Z,3,55
2020-01-01T14:40:08.072Z,188,193
2020-01-01T14:40:08.074Z,111,14
2020-01-01T14:40:08.076Z,117,128
2020-01-01T14:40:08.078Z,67,122
2020-01-01T14:40:08.080Z,175,128
2020-01-01T14:40:08.082Z,138,27
2020-01-01T14:40:08.084Z,176,54
2020-01-01T14:40:08.086Z,3,0
2020-01-01T14:40:08.088Z,12,70
2020-01-01T14:40:08.090Z,86,29
2020-01-01T14:40:08.092Z,61,82
2020-01-01T14:40:08.094Z,51,96
2020-01-01T14:40:08.096Z,136,88
2020-01-01T14:40:08.098Z,103,150
2020-01-01T14:40:08.100Z,185,40
2020-01-01T14:40:08.102Z,17,160
2020-01-01T14:40:08.104Z,151,34
2020-01-01T14:40:08.106Z,167,41
2020-01-01T14:40:08.108Z,133,39
2020-01-01T14:40:08.110Z,189,179
2020-01-01T14:40:08.112Z,126,18
2020-01-01T14:40:08.114Z,200,30
2020-01-01T14:40:08.116Z,99,77
2020-01-01T14:40:08.118Z,59,111
2020-01-01T14:40:08.120Z,105,47
2020-01-01T14:40:08.122Z,15,116
2020-01-01T14:40:08.124Z,118,69
2020-01-01T14:40:08.126Z,95,25
2020-01-01T14:40:08.128Z,194,21
2020-01-01T14:40:08.130Z,45,70
2020-01-01T14:40:08.132Z,197,189
2020-01-01T14:40:08.134Z,138,182
2020-01-01T14:40:08.136Z,139,95
2020-01-01T14:40:08.138Z,40,12
2020-01-01T14:40:08.140Z,1,131
2020-01-01T14:40:08.142Z,64,142
2020-01-01T14:40:08.144Z,113,149
2020-01-01T14:40:08.146Z,60,20
2020-01-01T14:40:08.148Z,98,189
2020-01-01T14:40:08.150Z,190,6
2020-01-01T14:40:08.152Z,181,17
2020-01-01T14:40:08.154Z,182,15
2020-01-01T14:40:08.156Z,197,114
2020-01-01T14:40:08.158Z,6,105
2020-01-01T14:40:08.160Z,44,40
2020-01-01T14:40:08.162Z,49,42
2020-01-01T14:40:08.164Z,7,73
2020-01-01T14:40:08.166Z,34,111
2020-01-01T14:40:08.168Z,18,174
2020-01-01T14:40:08.170Z,145,82
2020-01-01T14:40:08.172Z,73,91
2020-01-01T14:40:08.174Z,169,65
2020-01-01T14:40:08.176Z,188,176
2020-01-01T14:40:08.178Z,78,110
2020-01-01T14:40:08.180Z,37,49
2020-01-01T14:40:08.182Z,160,51
2020-01-01T14:40:08.184Z,2,94
2020-01-01T14:40:08.186Z,36,26
2020-01-01T14:40:08.188Z,178,92
2020-01-01T14:40:08.190Z,21,52
2020-01-01T14:40:08.192Z,25,97
2020-01-01T14:40:08.194Z,119,150
2020-01-01T14:40:08.196Z,0,65
2020-01-01T14:40:08.198Z,135,33
2020-01-01T14:40:08.200Z,81,199
2020-01-01T14:40:08.202Z,146,144
2020-01-01T14:40:08.204Z,87,69
2020-01-01T14:40:08.206Z,19,119
2020-01-01T14:40:08.208Z,15,149
2020-01-01T14:40:08.210Z,86,160
2020-01-01T14:40:08.212Z,188,142
2020-01-01T14:40:08.214Z,176,140
2020-01-01T14:40:08.216Z,134,19
2020-01-01T14:40:08.218Z,157,17
2020-01-01T14:40:08.220Z,36,125
2020-01-01T14:40:08.222Z,145,54
2020-01-01T14:40:08.224Z,191,55
2020-01-01T14:40:08.226Z,106,194
2020-01-01T14:40:08.228Z,179,98
2020-01-01T14:40:08.230Z,120,92
2020-01-01T14:40:08.232Z,173,21
2020-01-01T14:40:08.234Z,173,143
2020-01-01T14:40:08.236Z,133,166
2020-01-01T14:40:08.238Z,63,61
2020-01-01T14:40:08.240Z,93,175
2020-01-01T14:40:08.242Z,59,76
2020-01-01T14:40:08.244Z,143,140
2020-01-01T14:40:08.246Z,33,163
2020-01-01T14:40:08.248Z,133,177
2020-01-01T14:40:08.250Z,29,196
2020-01-01T14:40:08.252Z,56,35
2020-01-01T14:40:08.254Z,164,97
2020-01-01T14:40:08.256Z,3,13
2020-01-01T14:40:08.258Z,51,91
2020-01-01T14:40:08.260Z,78,135
2020-01-01T14:40:08.262Z,70,187
2020-01-01T14:40:08.264Z,148,4
2020-01-01T14:40:08.266Z,92,149
2020-01-01T14:40:08.268Z,190,162
2020-01-01T14:40:08.270Z,141,119
2020-01-01T14:40:08.272Z,83,100
2020-01-01T14:40:08.274Z,155,81
2020-01-01T14:40:08.276Z,22,14
2020-01-01T14:40:08.278Z,191,7
2020-01-01T14:40:08.280Z,65,30
2020-01-01T14:40:08.282Z,169,36
2020-01-01T14:40:08.284Z,106,29
2020-01-01T14:40:08.286Z,190,59
2020-01-01T14:40:08.288Z,101,57
2020-01-01T14:40:08.290Z,107,89
2020-01-01T14:40:08.292Z,88,63
2020-01-01T14:40:08.294Z,16,104
2020-01-01T14:40:08.296Z,10,131
2020-01-01T14:40:08.298Z,196,5
2020-01-01T14:40:08.300Z,174,127
2020-01-01T14:40:08.302Z,65,190
2020-01-01T14:40:08.304Z,200,170
2020-01-01T14:40:08.306Z,101,170
2020-01-01T14:40:08.308Z,137,191
2020-01-01T14:40:08.310Z,166,120
2020-01-01T14:40:08.312Z,87,55
2020-01-01T14:40:08.314Z,6,118
2020-01-01T14:40:08.316Z,152,82
2020-01-01T14:40:08.318Z,84,126
2020-01-01T14:40:08.320Z,142,31
2020-01-01T14:40:08.322Z,120,118
2020-01-01T14:40:08.324Z,95,100
2020-01-01T14:40:08.326Z,181,115
2020-01-01T14:40:08.328Z,192,63
2020-01-01T14:40:08.330Z,87,173
2020-01-01T14:40:08.332Z,170,160
2020-01-01T14:40:08.334Z,149,71
2020-01-01T14:40:08.336Z,180,141
2020-01-01T14:40:08.338Z,6,69
2020-01-01T14:40:08.340Z,19,27
2020-01-01T14:40:08.342Z,25,134
2020-01-01T14:40:08.344Z,46,141
2020-01-01T14:40:08.346Z,29,89
2020-01-01T14:40:08.348Z,27,142
2020-01-01T14:40:08.350Z,66,93
2020-01-01T14:40:08.352Z,10,31
2020-01-01T14:40:08.354Z,6,104
2020-01-01T14:40:08.356Z,186,176
2020-01-01T14:40:08.358Z,90,110
2020-01-01T14:40:08.360Z,37,7
2020-01-01T14:40:08.362Z,20,110
2020-01-01T14:40:08.364Z,50,154
2020-01-01T14:40:08.366Z,63,43
2020-01-01T14:40:08.368Z,191,80
2020-01-01T14:40:08.370Z,28,151
2020-01-01T14:40:08.372Z,81,54
2020-01-01T14:40:08.374Z,55,72
2020-01-01T14:40:08.376Z,173,4
2020-01-01T14:40:08.378Z,4,199
2020-01-01T14:40:08.380Z,8,136
2020-01-01T14:40:08.382Z,13,73
2020-01-01T14:40:08.384Z,172,135
2020-01-01T14:40:08.386Z,49,125
2020-01-01T14:40:08.388Z,95,116
2020-01-01T14:40:08.390Z,77,152
2020-01-01T14:40:08.392Z,159,5
2020-01-01T14:40:08.394Z,104,124
2020-01-01T14:40:08.396Z,163,21
2020-01-01T14:40:08.398Z,162,184
2020-01-01T14:40:08.400Z,25,66
2020-01-01T14:40:08.402Z,4,18
2020-01-01T14:40:08.404Z,100,70
2020-01-01T14:40:08.406Z,118,158
2020-01-01T14:40:08.408Z,156,191
2020-01-01T14:40:08.410Z,85,28
2020-01-01T14:40:08.412Z,48,10
2020-01-01T14:40:08.414Z,43,37
2020-01-01T14:40:08.416Z,200,73
2020-01-01T14:40:08.418Z,169,29
2020-01-01T14:40:08.420Z,58,189
2020-01-01T14:40:08.422Z,4,84
2020-01-01T14:40:08.424Z,150,64
2020-01-01T14:40:08.426Z,115,198
2020-01-01T14:40:08.428Z,18,188
2020-01-01T14:40:08.430Z,175,10
2020-01-01T14:40:08.432Z,16,15
2020-01-01T14:40:08.434Z,89,78
2020-01-01T14:40:08.436Z,59,67
2020-01-01T14:40:08.438Z,84,34
2020-01-01T14:40:08.440Z,183,9
2020-01-01T14:40:08.442Z,54,84
2020-01-01T14:40:08.444Z,127,182
2020-01-01T14:40:08.446Z,197,91
2020-01-01T14:40:08.448Z,76,160
2020-01-01T14:40:08.450Z,48,109
2020-01-01T14:40:08.452Z,178,183
2020-01-01T14:40:08.454Z,67,2
2020-01-01T14:40:08.456Z,107,20
2020-01-01T14:40:08.458Z,138,85
2020-01-01T14:40:08.460Z,200,187
2020-01-01T14:40:08.462Z,103,50
2020-01-01T14:40:08.464Z,129,26
2020-01-01T14:40:08.466Z,148,40
2020-01-01T14:40:08.468Z,113,125
2020-01-01T14:40:08.470Z,169,184
2020-01-01T14:40:08.472Z,33,121
2020-01-01T14:40:08.474Z,175,125
2020-01-01T14:40:08.476Z,94,24
2020-01-01T14:40:08.478Z,56,197
2020-01-01T14:40:08.480Z,0,167
2020-01-01T14:40:08.482Z,36,5
2020-01-01T14:40:08.484Z,80,117
2020-01-01T14:40:08.486Z,60,82
2020-01-01T14:40:08.488Z,199,188
2020-01-01T14:40:08.490Z,134,79
2020-01-01T14:40:08.492Z,99,118
2020-01-01T14:40:08.494Z,131,70
2020-01-01T14:40:08.496Z,126,130
2020-01-01T14:40:08.498Z,188,147
2020-01-01T14:40:08.500Z,133,37
2020-01-01T14:40:08.502Z,34,34
2020-01-01T14:40:08.504Z,85,152
2020-01-01T14:40:08.506Z,181,18
2020-01-01T14:40:08.508Z,34,92
2020-01-01T14:40:08.510Z,193,117
2020-01-01T14:40:08.512Z,66,165
2020-01-01T14:40:08.514Z,192,180
2020-01-01T14:40:08.516Z,104,200
2020-01-01T14:40:08.518Z,178,14
2020-01-01T14:40:08.520Z,62,82
2020-01-01T14:40:08.522Z,163,35
2020-01-01T14:40:08.524Z,26,137
2020-01-01T14:40:08.526Z,166,70
2020-01-01T14:40:08.528Z,97,117
2020-01-01T14:40:08.530Z,103,147
2020-01-01T14:40:08.532Z,116,76
2020-01-01T14:40:08.534Z,25,67
2020-01-01T14:40:08.536Z,26,23
2020-01-01T14:40:08.538Z,76,163
2020-01-01T14:40:08.540Z,0,196
2020-01-01T14:40:08.542Z,125,183
2020-01-01T14:40:08.544Z,125,27
2020-01-01T14:40:08.546Z,143,170
2020-01-01T14:40:08.548Z,195,181
2020-01-01T14:40:08.550Z,123,128
2020-01-01T14:40:08.552Z,77,181
2020-01-01T14:40:08.554Z,148,130
2020-01-01T14:40:08.556Z,189,200
2020-01-01T14:40:08.558Z,77,22
2020-01-01T14:40:08.560Z,47,199
2020-01-01T14:40:08.562Z,98,1
2020-01-01T14:40:08.564Z,99,139
2020-01-01T14:40:08.566Z,121,169
2020-01-01T14:40:08.568Z,126,57
2020-01-01T14:40:08.570Z,200,51
2020-01-01T14:40:08.572Z,55,135
2020-01-01T14:40:08.574Z,194,62
2020-01-01T14:40:08.576Z,103,111
2020-01-01T14:40:08.578Z,119,74
2020-01-01T14:40:08.580Z,66,109
2020-01-01T14:40:08.582Z,158,93
2020-01-01T14:40:08.584Z,76,193
2020-01-01T14:40:08.586Z,91,52
2020-01-01T14:40:08.588Z,182,158
2020-01-01T14:40:08.590Z,123,113
2020-01-01T14:40:08.592Z,81,82
2020-01-01T14:40:08.594Z,63,182
2020-01-01T14:40:08.596Z,165,62
2020-01-01T14:40:08.598Z,68,3
2020-01-01T14:40:08.600Z,92,178
2020-01-01T14:40:08.602Z,196,39
2020-01-01T14:40:08.604Z,5,47
2020-01-01T14:40:08.606Z,114,54
2020-01-01T14:40:08.608Z,72,122
2020-01-01T14:40:08.610Z,175,116
2020-01-01T14:40:08.612Z,25,71
2020-01-01T14:40:08.614Z,52,152
2020-01-01T14:40:08.616Z,35,178
2020-01-01T14:40:08.618Z,9,75
2020-01-01T14:40:08.620Z,83,126
2020-01-01T14:40:08.622Z,22,141
2020-01-01T14:40:08.624Z,171,142
2020-01-01T14:40:08.626Z,28,158
2020-01-01T14:40:08.628Z,135,62
2020-01-01T14:40:08.630Z,144,66
2020-01-01T14:40:08.632Z,43,14
2020-01-01T14:40:08.634Z,53,162
2020-01-01T14:40:08.636Z,44,153
2020-01-01T14:40:08.638Z,38,131
2020-01-01T14:40:08.640Z,193,64
2020-01-01T14:40:08.642Z,144,163
2020-01-01T14:40:08.644Z,46,20
2020-01-01T14:40:08.646Z,120,76
2020-01-01T14:40:08.648Z,170,75
2020-01-01T14:40:08.650Z,77,195
2020-01-01T14:40:08.652Z,185,169
2020-01-01T14:40:08.654Z,139,152
2020-01-01T14:40:08.656Z,113,101
2020-01-01T14:40:08.658Z,165,173
2020-01-01T14:40:08.660Z,12,31
2020-01-01T14:40:08.662Z,93,2
2020-01-01T14:40:08.664Z,196,168
2020-01-01T14:40:08.666Z,2,79
2020-01-01T14:40:08.668Z,199,19
2020-01-01T14:40:08.670Z,68,86
2020-01-01T14:40:08.672Z,35,172
2020-01-01T14:40:08.674Z,122,13
2020-01-01T14:40:08.676Z,127,3
2020-01-01T14:40:08.678Z,148,121
2020-01-01T14:40:08.680Z,136,10
2020-01-01T14:40:08.682Z,80,133
2020-01-01T14:40:08.684Z,7,175
2020-01-01T14:40:08.686Z,30,32
2020-01-01T14:40:08.688Z,143,90
2020-01-01T14:40:08.690Z,126,0
2020-01-01T14:40:08.692Z,93,86
2020-01-01T14:40:08.694Z,133,83
2020-01-01T14:40:08.696Z,182,22
2020-01-01T14:40:08.698Z,187,167
2020-01-01T14:40:08.700Z,142,98
2020-01-01T14:40:08.702Z,137,154
2020-01-01T14:40:08.704Z,168,135
2020-01-01T14:40:08.706Z,70,7
2020-01-01T14:40:08.708Z,193,193
2020-01-01T14:40:08.710Z,52,144
2020-01-01T14:40:08.712Z,21,199
2020-01-01T14:40:08.714Z,107,52
2020-01-01T14:40:08.716Z,56,6
2020-01-01T14:40:08.718Z,69,32
2020-01-01T14:40:08.720Z,84,117
2020-01-01T14:40:08.722Z,34,151
2020-01-01T14:40:08.724Z,136,25
2020-01-01T14:40:08.726Z,99,194
2020-01-01T14:40:08.728Z,151,1
2020-01-01T14:40:08.730Z,119,26
2020-01-01T14:40:08.732Z,89,12
2020-01-01T14:40:08.734Z,27,182
2020-01-01T14:40:08.736Z,199,14
2020-01-01T14:40:08.738Z,193,93
2020-01-01T14:40:08.740Z,150,173
2020-01-01T14:40:08.742Z,9,111
2020-01-01T14:40:08.744Z,38,175
2020-01-01T14:40:08.746Z,40,170
2020-01-01T14:40:08.748Z,25,174
2020-01-01T14:40:08.750Z,41,142
2020-01-01T14:40:08.752Z,195,30
2020-01-01T14:40:08.754Z,60,82
2020-01-01T14:40:08.756Z,13,29
2020-01-01T14:40:08.758Z,110,35
2020-01-01T14:40:08.760Z,13,124
2020-01-01T14:40:08.762Z,11,54
2020-01-01T14:40:08.764Z,117,187
2020-01-01T14:40:08.766Z,9,197
2020-01-01T14:40:08.768Z,148,62
2020-01-01T14:40:08.770Z,193,200
2020-01-01T14:40:08.772Z,43,196
2020-01-01T14:40:08.774Z,178,191
2020-01-01T14:40:08.776Z,66,111
2020-01-01T14:40:08.778Z,158,16
2020-01-01T14:40:08.780Z,128,67
2020-01-01T14:40:08.782Z,196,184
2020-01-01T14:40:08.784Z,198,92
2020-01-01T14:40:08.786Z,20,0
2020-01-01T14:40:08.788Z,104,186
2020-01-01T14:40:08.790Z,115,61
2020-01-01T14:40:08.792Z,63,175
2020-01-01T14:40:08.794Z,28,47
2020-01-01T14:40:08.796Z,57,173
2020-01-01T14:40:08.798Z,198,145
2020-01-01T14:40:08.800Z,127,23
2020-01-01T14:40:08.802Z,86,143
